student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades
6179,19,Female,7.65,1.58,5.89,94.93,RPG,1.07,10.74,232.15,16.84,Low,10.8
6180,21,Male,2.48,6.6,4.07,75.94,FPS,1.87,6.91,274.37,8.65,Medium,68.12
6181,22,Female,2.64,8.33,4.89,60.36,FPS,1.42,4.41,282.94,3.88,High,74.2
6182,18,Male,1.52,9.93,7.15,67.46,Casual,4.66,6.66,305.94,5.99,Medium,100.0
6183,18,Male,6.45,1.27,8.43,96.37,Casual,4.14,11.57,239.66,13.63,Low,39.17983640389682
6184,23,Male,2.21,6.94,7.16,95.95,FPS,4.06,5.62,304.26,3.67,Medium,97.99
6185,20,Other,2.64,4.73,7.32,78.13,FPS,0.02,7.0,284.34,8.71,Medium,74.19
6186,19,Female,3.31,1.09,4.52,72.16,FPS,3.43,6.92,281.49,12.07,Medium,28.72
6187,22,Male,3.47,6.53,7.32,72.11,Casual,1.15,7.23,277.16,8.05,Medium,78.09
6188,22,Male,3.29,2.1,6.27,95.89,RPG,4.84,8.73,265.24,10.46,Medium,56.65
6189,24,Female,4.03,4.41,7.26,72.99,FPS,2.65,9.86,275.56,11.94,Medium,59.42
6190,24,Male,6.52,3.35,5.63,80.46,FPS,2.82,9.36,244.93,14.81,Low,27.02
6191,20,Female,6.55,4.25,6.91,89.24,Casual,1.78,9.21,222.07,13.05,Low,40.94
6192,23,Female,6.39,5.43,6.12,68.38,RPG,2.68,8.91,218.62,12.01,Low,37.34
6193,16,Female,0.81,4.23,6.79,70.15,Casual,3.75,5.66,305.75,2.45,Medium,82.83
6194,24,Female,6.4,5.97,4.74,74.32,FPS,2.81,11.01,255.51,14.75,Low,36.05
6195,23,Female,0.96,3.15,5.98,86.17,Casual,3.21,2.18,335.66,1.69,Medium,60.52
6196,21,Female,1.0,6.72,5.87,92.7,RPG,2.36,2.44,289.79,0.42,Medium,94.49
6197,18,Female,7.58,8.68,7.68,81.87,RPG,3.58,11.81,245.3,16.86,Low,69.4991892402821
6198,18,Female,6.56,3.02,7.53,65.32,RPG,4.5,8.93,252.9,13.03,Low,28.44
6199,23,Male,4.42,5.57,8.54,77.85,RPG,0.26,5.88,261.13,10.68,Medium,72.92
6200,20,Male,7.0,6.84,7.16,65.11,RPG,0.54,10.07,254.83,14.75,Low,53.19
6201,22,Male,7.91,6.08,5.57,63.53,FPS,3.43,13.3,229.75,20.2,Low,35.37
6202,20,Female,4.89,4.29,7.92,83.58,Casual,1.89,7.72,259.05,11.65,Medium,64.44
6203,23,Female,4.9,6.78,6.48,98.25,Casual,1.41,9.38,243.4,11.05,Medium,74.18
6204,19,Male,6.04,1.25,4.97,93.5,RPG,0.89,11.54,248.54,14.5,Low,22.3
6205,17,Male,1.86,4.33,7.74,90.98,FPS,2.86,3.71,298.09,4.37,Medium,86.45
6206,18,Male,1.34,5.79,4.66,89.08,FPS,1.74,5.39,326.31,5.04,Medium,88.95
6207,23,Female,6.08,1.19,4.89,95.89,Casual,2.54,11.62,237.58,15.65,Low,28.57
6208,22,Female,2.76,5.57,7.79,90.11,Casual,4.79,4.73,278.02,5.6,Medium,78.12
6209,17,Female,1.08,6.89,7.85,85.08,FPS,3.79,7.02,301.93,4.65,Medium,100.0
6210,21,Male,2.52,7.83,7.95,74.59,Casual,3.98,5.35,316.32,6.68,Medium,95.95
6211,24,Female,2.87,2.02,5.47,64.04,RPG,0.62,4.96,274.06,0.87,Medium,37.3
6212,19,Male,7.72,9.92,8.33,78.44,FPS,1.62,12.91,240.44,19.14,Low,91.99837826342196
6213,24,Female,5.58,6.46,7.61,96.99,RPG,0.53,8.92,237.46,10.92,Low,74.77
6214,17,Male,4.25,4.27,8.17,83.32,RPG,4.84,8.6,273.32,10.1,Medium,71.58
6215,17,Female,7.75,3.24,7.54,67.38,FPS,3.41,11.2,227.98,15.87,Low,23.43
6216,24,Male,7.23,6.16,6.9,85.96,FPS,0.1,11.45,226.24,18.07,Low,44.18
6217,22,Male,4.1,8.94,4.55,78.62,FPS,2.38,5.28,277.98,10.84,High,81.37
6218,22,Other,7.25,5.69,7.55,97.26,Casual,1.32,10.0,225.0,15.65,Low,53.23
6219,16,Male,3.23,6.95,7.45,66.44,RPG,2.7,7.52,265.09,8.41,Medium,81.02
6220,21,Male,1.84,4.22,5.56,88.48,RPG,0.89,4.59,294.8,4.98,Medium,75.06
6221,22,Female,1.86,4.49,7.68,87.26,Casual,0.28,6.74,288.51,6.13,Medium,84.51
6222,21,Female,5.3,3.58,6.75,99.34,Casual,1.62,11.1,258.99,15.5,Low,51.81
6223,21,Male,4.01,7.35,6.8,82.6,FPS,1.48,5.2,269.02,14.64,Medium,84.55
6224,17,Female,5.27,4.23,5.84,94.86,FPS,3.58,10.55,272.4,12.84,Low,48.76
6225,21,Female,5.49,2.72,4.58,60.99,FPS,2.37,7.34,250.93,13.04,Low,37.38919785636591
6226,19,Male,0.18,4.32,5.08,64.92,Casual,1.46,5.77,320.6,1.46,Medium,67.51
6227,24,Male,0.43,8.68,7.84,73.84,RPG,2.85,6.16,303.22,2.21,Medium,100.0
6228,16,Male,4.26,7.64,5.36,84.77,Casual,0.36,8.11,264.61,8.4,High,85.78022709185892
6229,23,Female,1.53,4.01,4.01,77.96,FPS,3.31,4.93,292.52,7.44,Medium,62.38
6230,20,Male,5.06,9.16,8.99,68.11,RPG,0.74,9.85,271.13,13.92,Low,108.56050529193645
6231,16,Male,4.42,1.67,5.05,83.57,FPS,1.4,10.01,259.38,10.87,Medium,37.89
6232,19,Female,4.69,1.45,7.28,82.67,RPG,1.41,6.85,257.22,10.89,Medium,48.5
6233,16,Female,2.42,2.15,8.63,80.98,FPS,2.33,5.33,293.95,7.82,Medium,68.62
6234,21,Male,5.12,2.05,7.0,63.62,RPG,4.77,8.21,251.42,14.18,Low,43.33
6235,17,Female,6.64,1.79,8.0,97.08,Casual,1.62,11.87,254.42,16.71,Low,38.08
6236,20,Male,7.98,6.95,8.88,83.69,Casual,1.41,9.66,243.82,16.98,Low,62.88
6237,22,Male,6.71,6.41,8.3,70.56,FPS,0.84,10.83,230.51,18.12,Low,65.35
6238,17,Female,4.46,6.83,6.79,87.5,Casual,1.96,7.21,274.94,8.09,Medium,76.99
6239,21,Female,1.55,7.2,5.82,72.72,Casual,0.91,6.98,292.95,1.97,High,85.94
6240,21,Male,5.45,7.81,6.41,80.23,FPS,0.69,8.15,251.03,14.76,Low,94.77385333816439
6241,20,Female,7.5,2.86,8.21,73.65,RPG,4.29,13.39,236.9,17.05,Low,31.11
6242,20,Female,1.69,6.6,8.27,95.22,RPG,0.26,2.77,301.12,6.59,Medium,100.0
6243,18,Male,2.05,6.22,8.23,99.76,FPS,3.55,4.25,297.06,9.04,Medium,104.22682423319239
6244,17,Female,1.19,9.49,6.99,66.45,FPS,1.01,4.48,316.7,7.73,Medium,100.0
6245,22,Male,5.89,3.09,6.38,60.94,FPS,0.06,8.17,260.23,6.9,Low,43.868019077710585
6246,16,Other,3.25,1.53,5.56,68.77,RPG,3.98,7.94,281.51,10.45,Medium,42.07
6247,21,Female,0.5,6.88,4.02,83.6,FPS,3.51,5.57,307.66,2.52,Medium,81.68
6248,21,Male,7.0,7.66,7.82,66.96,FPS,1.67,11.49,236.01,14.94,Low,74.92729168575147
6249,18,Male,4.46,3.55,5.38,92.46,Casual,0.4,10.31,256.39,12.59,Medium,50.61
6250,17,Male,2.65,6.14,5.65,76.35,FPS,1.8,5.93,296.06,5.69,Medium,71.82
6251,17,Male,2.75,1.54,8.22,84.42,FPS,0.91,8.65,285.12,9.95,Medium,61.96
6252,24,Male,2.32,9.64,4.26,78.22,FPS,4.66,3.94,281.1,8.09,High,92.73
6253,20,Male,3.64,1.99,8.64,96.13,Casual,2.65,8.87,289.73,9.49,Medium,66.11
6254,22,Female,2.7,1.61,4.01,61.41,FPS,4.82,3.89,287.46,6.71,Medium,32.64
6255,20,Male,4.38,1.4,8.7,89.17,FPS,1.76,8.04,259.96,9.67,Medium,57.26
6256,22,Female,6.19,4.85,6.27,86.09,FPS,2.78,9.61,257.15,15.03,Low,53.66
6257,19,Female,5.4,1.87,4.51,85.98,FPS,0.95,10.68,267.77,16.27,Low,36.27580848364004
6258,23,Male,2.36,7.7,7.37,76.56,RPG,4.04,6.86,272.81,7.79,Medium,88.07
6259,22,Female,4.23,9.09,8.48,60.63,Casual,0.21,7.44,280.31,9.83,Medium,92.22
6260,20,Male,6.72,3.34,6.19,87.57,RPG,3.48,12.2,240.94,18.8,Low,37.48894728970433
6261,21,Male,0.55,6.66,7.46,93.18,RPG,1.96,5.98,323.11,3.0,Medium,94.86
6262,20,Female,0.63,1.38,8.9,63.41,FPS,2.89,1.75,311.76,1.06,Medium,63.28
6263,22,Male,4.45,4.48,5.2,77.66,FPS,2.96,9.81,270.39,10.25,Medium,51.45
6264,17,Female,5.11,3.64,8.1,66.5,FPS,3.55,8.74,255.64,8.9,Low,45.73
6265,20,Female,1.69,3.06,5.48,84.44,Casual,1.02,6.88,309.64,4.25,Medium,66.67
6266,18,Other,5.96,6.8,6.13,91.42,RPG,2.66,7.87,241.77,12.99,Low,58.65
6267,24,Female,5.17,2.17,5.41,86.67,FPS,2.13,6.93,268.22,11.68,Low,38.45
6268,21,Female,7.39,8.75,6.23,72.72,FPS,1.41,12.0,233.11,15.15,Low,71.43037118542614
6269,18,Male,1.35,6.98,4.03,65.59,FPS,2.48,3.73,311.37,2.87,Medium,78.85
6270,22,Male,6.01,7.4,5.52,91.77,Casual,4.76,9.8,237.79,10.13,High,68.88700543964221
6271,19,Female,0.67,9.42,6.23,72.96,RPG,4.74,5.11,316.19,7.93,Medium,100.0
6272,18,Male,4.52,9.48,7.16,60.89,Casual,1.39,8.57,271.09,14.0,Medium,83.84
6273,23,Male,4.42,5.96,7.19,82.86,RPG,4.42,8.91,285.5,9.65,Medium,67.1
6274,19,Male,3.11,5.46,6.92,69.87,FPS,4.38,7.21,289.66,8.55,Medium,69.83
6275,16,Female,6.76,4.02,5.47,93.65,Casual,1.25,9.66,233.0,13.21,Low,47.62
6276,21,Male,0.03,7.44,8.74,65.73,FPS,2.99,1.48,313.34,2.83,Medium,100.0
6277,16,Female,4.16,5.84,5.96,77.39,FPS,4.35,9.44,277.69,12.25,Medium,70.51
6278,20,Male,1.74,9.4,5.08,70.13,Casual,2.57,6.97,293.72,3.47,High,90.11
6279,22,Male,5.95,3.15,6.77,87.58,FPS,1.85,6.98,243.41,10.47,Low,42.24
6280,21,Male,0.34,3.79,7.74,81.94,RPG,3.25,5.54,307.33,3.14,Medium,72.89
6281,17,Male,6.65,3.84,4.06,91.64,Casual,0.86,8.4,241.53,16.94,Low,29.88
6282,19,Female,6.7,8.25,5.38,78.34,RPG,0.81,9.36,241.79,13.97,High,63.42328580270417
6283,17,Male,6.66,1.89,8.12,60.19,FPS,4.16,9.73,236.82,17.47,Low,33.95
6284,16,Male,1.22,5.1,6.54,68.61,RPG,0.21,5.62,322.31,5.26,Medium,83.23
6285,18,Female,5.04,4.85,6.04,99.97,Casual,4.02,6.5,265.23,9.14,Low,56.84
6286,18,Female,0.11,1.66,8.65,76.21,RPG,1.45,5.24,336.26,1.95,Medium,65.03
6287,22,Male,6.78,4.7,4.45,84.81,RPG,2.42,12.49,239.95,17.68,Low,43.33531929963725
6288,16,Male,5.78,5.62,7.08,96.2,Casual,2.72,11.54,243.31,16.12,Low,67.56
6289,24,Other,4.25,1.59,5.71,60.82,Casual,3.84,5.71,259.05,11.09,Medium,38.31
6290,21,Female,5.84,5.59,4.35,86.38,RPG,4.42,11.44,248.69,14.91,Low,51.8
6291,19,Male,0.75,9.63,5.07,71.54,FPS,4.02,4.59,318.53,4.31,High,100.0
6292,18,Male,4.23,9.81,7.14,71.17,Casual,2.86,8.86,266.27,15.29,Medium,93.51
6293,18,Male,2.33,5.79,4.14,68.99,FPS,1.74,7.98,300.61,12.3,Medium,62.66
6294,17,Male,7.78,5.64,6.96,92.91,RPG,2.63,12.08,240.67,17.8,Low,42.08
6295,17,Female,6.86,3.57,8.78,74.92,FPS,0.15,10.14,229.61,11.82,Low,37.68
6296,20,Female,5.87,9.97,7.98,62.68,Casual,1.22,9.5,238.57,13.81,Low,85.98125443995445
6297,24,Male,7.47,3.47,5.73,63.87,FPS,1.83,11.89,239.84,17.38,Low,34.8062127420094
6298,17,Female,2.77,5.08,4.69,65.94,Casual,1.6,8.49,289.45,5.88,Medium,67.76
6299,17,Male,7.21,1.03,6.33,95.96,FPS,0.48,12.66,236.73,17.39,Low,22.09
6300,21,Male,2.6,4.14,5.96,77.1,FPS,0.25,6.49,295.77,5.06,Medium,79.56374058148394
6301,17,Male,5.86,1.64,8.86,96.64,Casual,2.1,7.92,234.42,13.5,Low,55.26147337819102
6302,19,Male,5.89,7.69,8.95,92.7,RPG,0.37,8.62,253.73,14.33,Low,97.04802770542601
6303,21,Female,0.15,6.05,6.05,93.52,RPG,1.43,2.96,320.0,2.76,Medium,80.53
6304,20,Male,2.89,6.15,4.74,71.47,Casual,2.37,5.34,289.94,8.98,Medium,71.54
6305,16,Male,0.16,3.58,8.55,70.85,RPG,1.05,4.89,308.53,3.62,Medium,73.62
6306,21,Female,7.98,8.33,7.97,82.4,RPG,0.4,13.16,225.05,20.13,Low,73.3513809618865
6307,16,Female,0.98,1.03,6.56,76.72,FPS,2.16,3.58,303.4,5.84,Medium,69.40200609024025
6308,18,Female,4.34,4.0,5.83,80.36,RPG,2.24,9.57,278.36,10.41,Medium,54.87
6309,20,Female,6.32,6.94,6.24,62.13,FPS,4.58,10.99,243.29,14.69,Low,55.63
6310,20,Male,1.61,9.17,8.51,98.86,RPG,0.64,4.82,294.68,4.11,Medium,100.0
6311,21,Female,3.88,3.11,4.92,62.33,Casual,3.07,8.37,263.53,8.51,Medium,44.95
6312,23,Female,4.86,5.87,8.03,67.15,RPG,1.6,9.71,270.41,11.55,Medium,75.42
6313,20,Female,1.28,5.84,4.09,87.13,Casual,0.62,5.09,314.45,6.13,Medium,79.7
6314,16,Female,6.23,8.87,8.6,66.22,Casual,1.97,9.45,264.47,15.52,Low,86.27600852257646
6315,20,Male,2.39,1.45,6.5,64.27,Casual,2.14,3.9,288.1,2.15,Medium,37.7
6316,18,Female,1.69,4.82,5.13,66.14,RPG,1.82,2.7,289.59,7.32,Medium,72.0
6317,19,Male,4.47,2.64,4.01,62.48,RPG,3.83,10.16,265.1,13.48,Medium,27.82
6318,23,Male,3.28,1.19,6.8,70.05,FPS,4.2,5.62,273.66,8.19,Medium,42.49
6319,22,Male,7.36,2.32,5.22,70.84,FPS,0.74,11.67,225.39,14.11,Low,25.978621345218855
6320,20,Female,7.04,9.79,7.16,79.94,FPS,0.84,12.76,240.26,14.57,Low,72.4343111181051
6321,17,Male,3.87,2.93,5.41,77.55,Casual,2.11,8.96,284.48,13.29,Medium,49.59
6322,21,Female,2.87,9.42,4.44,78.95,FPS,1.6,4.48,289.69,8.55,High,89.5
6323,21,Male,2.6,2.85,6.53,84.64,Casual,4.1,7.61,289.93,9.96,Medium,63.74
6324,21,Female,2.14,9.38,6.82,69.24,RPG,4.98,6.77,302.53,6.33,Medium,94.88
6325,24,Male,4.36,6.89,6.26,65.39,RPG,0.91,7.01,265.41,12.66,Medium,73.35
6326,23,Female,6.44,2.02,6.29,95.16,RPG,3.81,10.89,257.22,12.37,Low,34.67
6327,23,Female,2.49,6.24,6.95,85.36,FPS,3.04,7.62,320.11,5.08,Medium,79.44
6328,16,Male,1.52,3.87,6.63,62.43,Casual,3.22,3.98,295.46,6.29,Medium,62.87
6329,20,Male,3.8,4.45,4.66,98.44,Casual,1.32,9.15,286.49,8.44,Medium,57.35
6330,22,Female,0.55,4.96,4.99,87.72,RPG,0.49,1.94,325.51,1.72,Medium,86.12341094711448
6331,21,Female,5.61,4.8,4.71,66.07,Casual,2.72,9.25,257.95,9.49,Low,43.11
6332,20,Female,4.15,6.98,7.47,98.77,FPS,3.07,6.32,283.06,3.7,Medium,73.75
6333,23,Male,3.97,7.92,6.64,74.62,FPS,4.82,8.61,275.91,8.22,Medium,78.98
6334,18,Female,2.4,3.96,6.15,99.38,RPG,3.38,4.27,297.69,4.98,Medium,78.91931545123872
6335,21,Male,7.24,9.32,7.99,64.13,Casual,2.22,9.95,233.94,13.99,Low,89.71594547107017
6336,20,Female,0.72,9.45,5.63,66.4,FPS,4.97,2.36,312.76,3.5,High,100.0
6337,23,Female,6.96,1.37,6.84,86.3,RPG,1.87,12.02,242.84,18.47,Low,23.85
6338,19,Male,3.01,1.13,4.37,60.89,FPS,0.81,4.67,288.09,8.07,Medium,32.99
6339,23,Female,7.04,4.83,7.72,60.75,Casual,3.09,11.66,225.05,14.08,Low,33.91
6340,17,Female,5.83,6.32,7.48,91.68,Casual,1.33,10.37,255.13,14.98,Low,54.06
6341,24,Female,0.83,3.5,8.01,66.71,FPS,4.61,2.54,307.58,0.06,Medium,69.56
6342,24,Male,6.65,3.33,8.42,96.75,Casual,2.14,10.48,234.64,18.94,Low,53.4
6343,21,Male,5.46,7.11,7.79,77.04,FPS,0.75,8.94,264.18,12.76,Low,84.69406212344583
6344,19,Female,0.26,6.42,8.22,94.95,RPG,0.71,4.23,307.54,0.79,Medium,95.87
6345,19,Male,1.07,2.5,5.73,76.71,FPS,3.25,6.76,304.45,5.09,Medium,68.28
6346,21,Male,5.09,8.96,5.72,81.21,FPS,1.83,6.49,248.26,11.22,High,96.95588425758595
6347,20,Other,5.3,7.12,8.72,72.66,FPS,1.82,10.4,252.38,14.57,Low,79.92379793807024
6348,21,Male,5.97,4.26,8.57,86.32,FPS,3.06,11.28,272.29,10.82,Low,56.3
6349,22,Other,5.76,7.15,6.74,72.73,Casual,1.11,7.39,243.23,10.94,Low,72.81413259196971
6350,22,Male,5.28,2.01,5.83,68.93,RPG,0.73,9.56,255.13,13.66,Low,32.02
6351,24,Male,6.13,5.21,8.33,63.24,FPS,3.29,10.64,260.36,16.07,Low,50.92
6352,23,Female,4.6,2.52,5.62,62.31,RPG,0.03,8.34,269.19,17.61,Medium,50.52
6353,21,Female,2.09,1.37,4.77,72.24,RPG,4.54,5.6,293.53,8.69,Medium,50.01024548801893
6354,21,Female,7.3,4.04,7.2,89.46,Casual,0.91,9.89,225.47,14.52,Low,41.93
6355,20,Female,0.15,2.36,4.21,68.22,RPG,2.24,4.6,324.94,6.07,Medium,52.19
6356,16,Female,2.93,6.7,5.9,71.97,Casual,1.06,5.36,281.6,8.23,Medium,78.30971871968734
6357,24,Male,5.83,7.07,8.04,96.21,FPS,1.09,9.13,271.79,16.04,Low,90.6042830436516
6358,24,Male,3.42,2.34,5.48,85.57,FPS,4.18,8.71,276.13,10.42,Medium,41.62
6359,24,Male,0.2,1.22,8.66,96.79,RPG,2.93,1.65,334.5,4.0,Medium,79.83
6360,23,Female,0.53,8.14,8.78,96.45,RPG,1.56,4.17,322.42,5.05,Medium,100.0
6361,18,Male,5.19,1.02,8.08,62.54,RPG,1.26,8.62,266.41,13.2,Low,30.67
6362,16,Male,7.72,4.1,8.94,98.2,RPG,1.06,10.61,225.78,16.01,Low,46.09
6363,23,Male,4.41,5.45,6.65,62.05,RPG,2.77,8.4,262.49,9.93,Medium,64.52
6364,22,Male,4.05,8.37,6.85,97.02,Casual,3.65,5.13,268.8,6.74,Medium,91.79
6365,20,Male,2.55,8.55,8.18,81.87,Casual,1.27,6.01,299.85,6.68,Medium,92.18
6366,22,Female,2.05,7.52,6.46,81.33,RPG,1.66,5.48,300.64,8.03,Medium,90.33
6367,19,Male,0.17,3.22,6.03,88.53,RPG,3.6,3.75,299.3,3.29,Medium,75.29
6368,24,Female,2.18,7.48,7.07,95.17,RPG,3.69,4.24,280.95,3.84,Medium,83.6
6369,17,Female,3.59,3.22,7.29,84.68,FPS,1.04,5.63,275.57,10.14,Medium,60.97
6370,24,Male,1.58,2.93,7.75,77.02,Casual,1.91,5.82,306.4,2.93,Medium,68.54
6371,24,Female,0.7,5.92,7.34,64.48,FPS,4.35,2.16,309.31,2.79,Medium,96.48295168679678
6372,20,Male,5.74,7.11,7.73,91.57,RPG,3.7,8.27,246.09,15.53,Low,82.145737593733
6373,16,Female,7.16,1.48,7.37,65.13,FPS,0.81,12.31,224.24,14.54,Low,16.8
6374,22,Other,7.49,1.54,6.4,89.05,Casual,1.93,9.01,239.25,16.08,Low,24.7
6375,19,Female,4.94,8.06,4.67,81.12,FPS,4.87,8.28,261.72,10.15,High,64.93
6376,24,Female,0.42,8.74,7.93,75.43,Casual,2.63,4.76,331.76,6.27,Medium,107.74359614792426
6377,21,Male,5.93,6.44,4.15,84.52,FPS,3.6,7.64,235.84,17.21,Low,62.09376857918334
6378,18,Male,0.88,4.86,8.96,90.89,Casual,0.46,3.44,316.35,4.15,Medium,89.65
6379,21,Female,5.36,8.61,8.14,97.65,Casual,4.16,9.15,261.16,14.37,Low,90.74864135271156
6380,21,Male,6.23,7.56,7.35,70.59,Casual,3.02,8.87,253.71,16.51,Low,72.77650229711739
6381,20,Male,5.81,6.22,8.83,97.89,RPG,0.88,7.36,258.55,13.92,Low,73.35
6382,17,Male,7.62,3.88,7.06,98.44,FPS,1.9,9.78,223.49,14.67,Low,29.51
6383,17,Female,5.91,2.78,4.28,92.55,Casual,0.42,7.46,247.27,11.71,Low,33.26
6384,22,Male,5.55,4.77,6.8,95.26,Casual,3.89,11.47,255.06,13.16,Low,56.93
6385,17,Female,2.09,3.58,5.39,87.7,FPS,3.72,4.27,284.89,1.8,Medium,66.17
6386,21,Male,7.4,4.05,5.85,61.56,RPG,2.45,11.05,241.52,18.58,Low,29.16
6387,20,Male,1.44,5.64,6.3,83.0,FPS,2.26,4.58,277.97,1.95,Medium,86.84433834585664
6388,19,Female,7.24,2.52,7.87,89.89,RPG,2.32,11.09,221.5,18.06,Low,32.01
6389,22,Male,2.5,8.26,6.51,97.67,FPS,0.19,5.99,273.22,5.29,Medium,92.36
6390,23,Female,1.04,2.31,6.37,82.82,RPG,1.84,5.68,318.52,3.96,Medium,64.43
6391,19,Male,6.61,5.33,5.51,91.77,RPG,0.64,11.98,242.84,17.02,Low,46.3
6392,16,Male,0.02,7.71,6.7,88.2,FPS,0.92,2.45,314.43,4.31,Medium,100.0
6393,16,Male,6.66,5.37,5.24,71.23,Casual,4.81,8.58,241.04,16.02,Low,37.19
6394,16,Female,2.1,4.25,5.3,66.19,Casual,1.31,8.02,297.44,6.92,Medium,64.9
6395,16,Female,7.08,5.27,7.79,90.04,RPG,2.42,12.41,222.64,16.76,Low,53.42
6396,20,Female,5.53,8.64,5.71,69.35,Casual,4.44,8.35,255.1,10.12,High,81.97759524875624
6397,19,Male,5.33,9.91,4.26,69.79,Casual,2.07,10.8,269.93,14.67,High,80.82326882583749
6398,24,Female,2.92,6.68,5.72,85.76,RPG,2.64,7.27,300.61,7.85,Medium,74.64
6399,18,Female,0.48,8.14,7.19,91.56,FPS,0.84,3.67,322.77,0.69,Medium,100.0
6400,22,Female,6.64,1.13,8.07,83.29,RPG,1.43,12.01,242.9,17.52,Low,21.79
6401,23,Female,1.37,8.92,8.81,95.4,Casual,2.53,5.75,312.81,7.77,Medium,100.0
6402,21,Female,2.98,9.59,7.73,68.46,RPG,1.82,8.11,291.3,8.17,Medium,100.0
6403,16,Male,4.8,6.18,6.14,70.1,RPG,0.19,7.89,251.16,10.02,Medium,67.13
6404,23,Female,3.86,7.78,5.5,85.48,Casual,2.0,8.85,264.54,9.06,High,81.19
6405,18,Male,1.59,5.61,4.65,93.17,FPS,4.08,4.42,307.27,5.4,Medium,80.49
6406,23,Female,1.12,3.58,7.14,81.57,FPS,0.58,5.8,299.87,2.2,Medium,86.85
6407,19,Male,0.99,8.67,6.55,60.42,Casual,0.09,4.17,297.87,3.72,Medium,101.85699703346599
6408,23,Male,6.9,6.37,7.39,87.08,FPS,0.59,9.93,250.09,14.5,Low,52.36
6409,16,Male,0.25,6.21,5.19,92.54,FPS,3.43,5.23,317.63,4.0,Medium,85.36
6410,18,Male,7.82,6.93,5.62,71.06,Casual,3.97,9.45,225.51,17.62,Low,34.92
6411,21,Male,1.59,8.7,5.46,62.17,RPG,0.24,7.23,288.89,3.75,High,87.51
6412,24,Female,0.88,7.59,7.99,80.72,RPG,4.44,4.42,304.95,4.87,Medium,100.0
6413,17,Female,4.62,2.9,4.86,61.69,RPG,3.14,8.8,261.13,12.25,Medium,28.86
6414,16,Female,0.64,5.2,7.04,76.64,FPS,2.59,3.67,303.27,2.41,Medium,78.24
6415,18,Female,4.82,9.82,4.26,60.71,RPG,1.27,9.05,250.01,10.89,High,67.17
6416,19,Male,6.81,5.99,6.75,69.0,RPG,1.86,11.36,255.76,15.05,Low,48.8
6417,20,Female,0.38,9.44,4.32,75.55,FPS,4.73,5.72,329.53,3.09,High,92.56
6418,18,Male,6.4,8.32,4.88,64.47,Casual,4.56,11.67,242.15,13.57,High,73.71950645907941
6419,17,Female,3.16,6.99,4.57,64.57,FPS,3.13,5.95,268.8,6.35,Medium,70.61
6420,17,Male,1.28,4.14,5.73,93.08,FPS,2.89,5.36,287.39,5.01,Medium,71.27
6421,22,Male,1.41,3.74,5.72,61.66,FPS,1.05,6.31,298.56,4.13,Medium,70.07
6422,24,Male,7.35,6.79,8.13,87.56,RPG,4.77,12.17,209.26,18.87,Low,58.82
6423,17,Male,0.88,4.89,5.13,92.58,Casual,3.78,6.33,304.91,4.22,Medium,69.86
6424,22,Male,6.93,8.19,4.43,65.23,RPG,1.91,12.09,216.63,15.49,High,69.29297260492706
6425,22,Male,4.35,7.84,7.02,67.81,FPS,4.08,8.94,266.86,11.66,Medium,86.12
6426,22,Female,0.31,3.81,7.44,85.66,FPS,1.06,5.05,318.24,2.18,Medium,76.99
6427,18,Female,3.72,7.32,5.47,72.63,RPG,1.07,8.76,273.49,8.4,High,65.0
6428,22,Male,6.54,5.45,7.01,79.06,FPS,3.95,11.73,263.24,15.0,Low,55.62
6429,16,Male,5.81,3.91,7.88,93.44,FPS,2.8,8.57,248.22,8.92,Low,62.88
6430,16,Female,3.91,4.72,5.74,65.52,Casual,2.78,8.82,290.38,6.33,Medium,50.07
6431,20,Male,6.88,9.06,6.63,84.79,Casual,2.87,12.63,240.4,14.79,Low,81.23614785301312
6432,17,Female,0.96,4.24,4.73,97.7,Casual,0.63,3.12,328.61,0.61,Medium,71.97
6433,24,Male,7.28,3.59,4.12,62.3,Casual,1.75,8.52,215.08,16.48,Low,7.76
6434,22,Female,6.77,4.17,8.91,62.4,FPS,2.87,8.13,227.94,16.74,Low,54.56
6435,19,Female,5.67,2.93,5.5,82.19,Casual,1.24,7.75,249.09,13.03,Low,36.98
6436,19,Female,6.54,5.9,5.39,98.4,RPG,2.52,12.14,257.55,12.09,Low,53.24
6437,17,Female,4.35,2.33,8.87,68.82,FPS,2.79,5.98,265.41,6.7,Medium,53.75
6438,20,Male,5.4,8.36,7.64,73.23,RPG,4.71,10.14,248.4,13.87,Low,85.22850359584294
6439,19,Male,4.48,3.03,6.93,63.95,FPS,1.23,9.82,272.31,11.29,Medium,43.54
6440,16,Female,2.84,6.38,7.5,74.49,FPS,2.2,8.23,294.98,4.66,Medium,84.20124617763622
6441,23,Female,4.55,2.13,7.55,61.77,FPS,4.91,7.63,257.73,8.93,Medium,36.21
6442,18,Male,2.06,9.81,7.82,75.56,Casual,0.93,5.54,288.39,3.71,Medium,100.0
6443,21,Female,3.52,5.09,4.34,82.22,Casual,3.9,6.14,294.71,11.26,Medium,66.12
6444,19,Male,2.25,8.4,6.06,99.0,RPG,0.89,3.99,305.49,6.78,Medium,100.0
