student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score
S7247,6.06,Civil,3,0,1,0,1,61.8,5.0
S7248,7.93,Mechanical,2,1,0,0,0,28.1,8.3
S7249,5.57,IT,3,1,1,0,0,40.8,8.2
S7250,7.91,CSE,2,1,0,0,0,77.5,6.4
S7251,5.82,EEE,2,0,0,0,0,87.9,5.5
S7252,7.3,IT,3,1,1,0,0,82.0,8.8
S7253,8.45,Civil,1,1,1,1,1,6.8,9.2
S7254,5.79,Civil,3,1,1,1,0,72.6,7.0
S7255,8.35,Mechanical,1,0,0,0,0,46.9,7.5
S7256,5.73,ECE,1,1,0,0,1,96.4,7.6
S7257,7.93,CSE,2,1,0,0,0,51.8,8.2
S7258,7.72,Mechanical,3,0,1,1,1,77.4,5.1
S7259,5.61,Civil,3,0,0,0,0,46.6,10.0
S7260,8.49,ECE,1,0,0,0,0,44.5,7.9
S7261,8.27,Mechanical,3,0,0,0,0,31.2,8.7
S7262,8.69,ECE,1,0,1,0,0,47.0,4.9
S7263,5.87,Mechanical,2,1,1,0,1,16.6,8.9
S7264,8.97,IT,1,1,1,1,0,9.5,7.8
S7265,8.98,Civil,2,0,1,0,0,49.0,8.6
S7266,6.31,Civil,2,1,1,1,1,33.8,6.5
S7267,5.29,Civil,3,1,0,1,1,10.5,5.7
S7268,5.55,IT,3,1,1,0,0,21.4,6.9
S7269,5.15,IT,3,0,1,0,1,8.6,9.0
S7270,8.19,CSE,1,0,0,0,0,77.4,7.7
S7271,6.59,EEE,1,0,0,0,1,0.3,5.7
S7272,8.74,ECE,1,1,0,0,0,50.9,6.8
S7273,8.78,ECE,3,1,1,0,0,23.1,9.4
S7274,6.99,Mechanical,2,1,1,0,0,3.4,5.9
S7275,6.28,ECE,1,1,1,0,1,42.6,6.7
S7276,5.7,CSE,2,1,0,0,1,10.1,5.8
S7277,6.71,Civil,1,1,1,1,0,99.0,4.9
S7278,5.68,IT,2,1,1,0,1,92.1,5.1
S7279,7.03,EEE,1,1,1,0,0,25.4,9.7
S7280,6.54,Mechanical,1,1,1,0,0,91.0,4.2
S7281,7.63,IT,3,1,1,0,0,34.2,4.5
S7282,9.34,ECE,1,0,1,0,1,45.6,8.9
S7283,5.22,IT,3,1,1,1,1,33.9,8.4
S7284,6.32,EEE,3,1,0,0,1,28.3,6.4
S7285,7.69,Civil,1,0,1,0,0,49.2,8.2
S7286,6.11,EEE,3,0,0,1,0,86.5,5.2
S7287,8.28,EEE,1,0,1,1,0,14.8,6.4
S7288,5.18,IT,2,0,0,1,0,78.0,7.4
S7289,5.2,ECE,2,1,0,0,1,92.6,6.0
S7290,9.5,IT,3,1,1,0,1,48.9,9.1
S7291,7.47,IT,3,1,0,0,0,72.7,8.3
S7292,8.89,Civil,2,1,1,0,0,53.5,9.8
S7293,5.11,IT,1,1,0,0,0,67.8,4.3
S7294,7.08,CSE,3,1,1,0,0,29.8,7.8
S7295,9.54,EEE,2,1,1,1,1,89.7,9.2
S7296,9.48,ECE,2,1,0,0,0,13.5,8.9
S7297,8.81,Mechanical,1,1,1,0,1,13.2,9.3
S7298,6.62,EEE,3,0,1,0,0,88.1,8.0
S7299,6.99,Civil,2,1,0,0,0,86.0,8.5
S7300,7.63,ECE,2,1,0,0,0,10.4,6.1
S7301,9.3,IT,1,1,0,0,1,89.0,6.1
S7302,6.31,EEE,1,0,1,1,0,18.0,8.8
S7303,7.3,ECE,2,1,0,0,0,46.2,9.0
S7304,8.02,EEE,1,1,1,1,0,82.2,8.8
S7305,6.23,CSE,3,0,1,0,1,6.8,6.9
S7306,9.86,CSE,3,0,1,1,0,30.9,5.8
S7307,8.23,CSE,1,0,0,0,1,48.6,5.0
S7308,5.33,Civil,2,1,0,1,0,49.5,7.1
S7309,9.92,CSE,2,0,0,1,0,77.9,9.8
S7310,7.28,ECE,1,0,1,0,1,30.6,8.0
S7311,6.35,IT,2,0,1,1,0,66.1,8.8
S7312,8.13,Mechanical,1,1,1,0,0,7.8,5.8
S7313,5.22,Civil,3,1,1,1,0,88.2,8.3
S7314,8.37,EEE,1,1,1,0,1,9.9,6.7
S7315,8.52,Mechanical,1,0,1,1,0,7.3,9.1
S7316,7.69,ECE,3,1,0,0,0,85.1,4.5
S7317,7.89,EEE,1,1,1,0,0,68.5,5.9
S7318,7.69,Mechanical,1,0,1,0,0,96.0,6.8
S7319,5.31,EEE,1,1,1,1,0,22.7,7.2
S7320,9.75,CSE,2,0,0,0,0,36.9,9.6
S7321,6.88,ECE,1,1,1,1,1,61.5,8.2
S7322,9.24,ECE,2,0,1,0,0,23.5,5.4
S7323,6.52,EEE,2,0,1,1,0,42.8,8.5
S7324,7.52,EEE,1,1,0,0,0,14.8,6.6
S7325,9.51,Civil,1,0,0,0,0,64.8,4.9
S7326,9.76,CSE,3,1,0,0,1,99.0,6.5
S7327,6.63,IT,2,0,1,1,0,1.9,9.8
S7328,5.62,EEE,2,1,1,0,0,43.1,8.3
S7329,9.8,Mechanical,2,1,0,0,0,45.7,6.0
S7330,9.94,CSE,1,1,0,0,0,83.9,8.6
S7331,5.52,Mechanical,1,1,0,1,1,63.7,7.9
S7332,8.73,IT,3,1,0,0,0,99.4,7.7
S7333,6.01,Mechanical,2,0,0,0,0,26.3,7.7
S7334,8.45,IT,2,0,0,0,1,83.9,4.8
S7335,7.15,EEE,2,0,0,1,1,76.6,7.0
S7336,6.94,IT,1,0,1,0,1,72.2,6.7
S7337,6.66,Mechanical,1,1,1,0,0,62.3,10.0
S7338,7.19,IT,3,0,0,0,1,65.1,9.0
S7339,7.2,CSE,1,1,0,0,1,68.4,6.7
S7340,9.93,ECE,2,1,0,0,0,65.1,8.2
S7341,5.98,EEE,1,1,1,1,0,86.5,8.9
S7342,8.91,ECE,3,1,1,0,0,47.0,4.9
S7343,5.69,CSE,1,1,1,0,0,7.2,7.9
S7344,8.42,EEE,3,1,0,0,0,83.5,7.1
S7345,8.32,EEE,3,1,1,0,1,99.7,7.7
S7346,8.2,CSE,2,1,1,0,0,6.1,8.2
S7347,5.28,CSE,3,0,0,0,1,7.5,8.3
S7348,8.68,Mechanical,1,0,0,0,0,3.4,9.1
S7349,8.79,Civil,3,0,0,0,1,79.1,5.5
S7350,9.37,Mechanical,1,1,1,0,0,48.5,5.5
S7351,7.7,IT,3,0,0,0,1,84.4,6.7
S7352,5.45,ECE,1,1,1,1,0,42.5,5.4
S7353,5.19,ECE,3,1,0,0,1,4.6,8.6
S7354,7.19,Mechanical,3,1,1,0,1,98.0,6.2
S7355,8.47,Mechanical,2,1,1,1,1,65.1,9.7
S7356,8.96,EEE,3,1,0,0,0,64.1,8.7
S7357,8.74,Civil,1,0,0,0,1,99.7,8.9
S7358,9.51,IT,2,0,0,0,1,40.6,4.7
S7359,8.66,Civil,1,1,0,0,1,96.6,8.8
S7360,9.51,EEE,3,1,0,0,0,84.2,8.7
S7361,7.11,CSE,2,1,0,0,1,54.0,5.5
S7362,8.91,CSE,1,1,1,0,0,9.5,7.0
S7363,6.95,EEE,2,1,0,1,0,77.1,8.7
S7364,6.91,EEE,2,1,0,0,0,74.8,6.9
S7365,7.18,IT,1,1,1,0,0,4.4,8.2
S7366,9.92,ECE,2,1,1,0,1,55.8,7.2
S7367,6.86,IT,3,1,1,1,0,98.0,9.3
S7368,9.72,Mechanical,3,1,1,0,1,84.7,4.0
S7369,9.55,Mechanical,2,1,0,1,0,91.8,5.3
S7370,9.27,CSE,3,1,0,0,1,60.2,8.8
S7371,8.73,IT,2,1,0,0,1,78.9,7.5
S7372,5.02,CSE,1,1,0,1,1,92.5,4.3
S7373,9.57,CSE,3,0,1,0,0,51.8,7.2
S7374,6.25,Mechanical,1,0,1,0,1,89.3,8.8
S7375,5.81,CSE,2,1,0,1,0,16.0,7.7
S7376,5.4,CSE,1,0,1,0,1,67.1,9.1
S7377,9.09,Civil,3,1,1,0,1,45.9,6.5
S7378,7.34,CSE,3,1,1,0,0,75.7,7.5
S7379,6.44,IT,2,1,1,0,0,38.2,7.1
S7380,8.76,IT,1,1,1,0,0,64.7,9.9
S7381,7.67,EEE,1,0,1,0,0,43.5,8.6
S7382,5.57,Civil,3,1,1,0,0,39.5,8.0
S7383,9.12,CSE,3,0,0,0,1,90.0,9.7
S7384,6.44,ECE,2,0,0,0,1,74.8,8.8
S7385,5.06,IT,1,1,1,0,0,93.9,6.6
S7386,9.36,ECE,3,0,1,1,1,3.9,7.5
S7387,7.11,Mechanical,2,1,0,0,0,49.4,9.5
S7388,9.06,EEE,1,1,1,1,1,10.5,6.8
S7389,9.18,CSE,1,1,1,0,1,10.0,8.3
S7390,9.84,Mechanical,1,0,1,1,0,90.8,9.8
S7391,9.92,EEE,2,1,1,0,0,3.6,6.5
S7392,5.88,EEE,3,1,0,1,1,3.0,9.2
S7393,9.85,IT,1,1,1,1,0,78.2,9.1
S7394,6.36,Mechanical,1,1,0,0,0,60.4,7.7
S7395,5.71,Mechanical,2,1,0,0,1,31.0,6.1
S7396,5.4,Civil,3,1,0,0,0,66.2,7.4
S7397,7.87,IT,3,1,1,0,0,31.1,4.6
S7398,8.15,Civil,3,0,0,1,0,18.0,8.4
S7399,8.74,IT,3,0,0,1,0,20.3,8.0
S7400,5.44,Mechanical,3,1,0,0,0,3.1,6.1
S7401,9.68,IT,2,0,0,0,0,69.2,9.4
S7402,7.2,Mechanical,3,0,1,0,1,69.8,7.3
S7403,9.23,Civil,3,0,1,1,0,45.3,6.0
S7404,6.24,ECE,1,0,1,1,1,92.5,8.4
S7405,5.75,IT,3,1,0,0,0,86.8,4.9
S7406,9.59,ECE,1,0,1,0,1,28.6,8.6
S7407,9.41,CSE,2,1,1,0,0,35.2,8.6
S7408,8.19,CSE,2,0,0,0,1,15.0,8.5
S7409,5.52,IT,2,0,0,1,1,51.5,8.8
S7410,9.09,Civil,3,1,1,1,0,67.7,4.2
S7411,9.78,ECE,3,1,1,0,1,44.9,4.2
S7412,7.95,ECE,1,1,1,0,0,25.8,7.4
S7413,9.63,Mechanical,3,0,1,1,0,33.1,8.3
S7414,5.84,IT,2,0,1,0,1,75.7,8.5
S7415,6.93,Mechanical,2,0,1,0,0,72.5,7.6
S7416,8.36,Mechanical,2,0,1,0,1,46.7,5.4
S7417,7.59,Mechanical,1,1,0,0,0,89.2,9.3
S7418,6.8,Mechanical,2,1,0,0,1,13.4,7.0
S7419,8.69,CSE,2,1,1,1,1,54.3,5.6
S7420,9.69,Mechanical,2,1,0,0,1,80.3,4.2
S7421,8.5,CSE,2,0,0,1,0,69.3,7.9
S7422,9.34,CSE,1,1,1,1,0,51.2,6.4
S7423,9.5,CSE,2,1,1,0,0,38.6,4.4
S7424,8.52,IT,2,1,1,1,0,69.8,9.9
S7425,9.24,Civil,2,1,1,1,0,28.4,7.3
S7426,7.89,Mechanical,3,1,1,0,0,78.5,4.3
S7427,7.81,CSE,3,1,0,0,1,15.8,8.6
S7428,5.8,ECE,3,1,1,0,0,9.6,9.8
S7429,8.52,Mechanical,3,0,1,0,1,17.1,7.5
S7430,7.58,Mechanical,1,1,1,0,0,65.4,7.4
S7431,8.45,IT,2,1,0,0,0,5.5,5.6
S7432,8.86,EEE,1,1,0,0,1,56.0,7.8
S7433,5.48,Mechanical,3,1,1,0,0,14.8,5.1
S7434,9.09,CSE,2,1,0,0,1,56.9,4.6
S7435,6.65,Mechanical,1,1,1,1,0,50.2,6.5
S7436,5.78,ECE,1,1,1,1,1,46.3,9.0
S7437,9.01,CSE,3,1,1,1,1,0.1,7.6
S7438,8.13,ECE,3,0,1,1,0,30.8,5.8
S7439,7.88,Mechanical,3,1,1,0,1,99.8,4.3
S7440,5.88,IT,3,1,1,0,1,59.1,5.8
S7441,7.63,CSE,1,1,0,0,0,72.7,7.5
S7442,9.07,EEE,3,1,0,0,0,5.4,6.5
S7443,9.65,EEE,1,1,0,1,1,96.2,5.2
S7444,5.3,IT,1,1,1,0,1,97.5,8.5
S7445,5.58,ECE,2,0,0,1,1,52.1,8.6
S7446,6.76,EEE,2,0,0,0,0,19.4,9.7
S7447,9.14,IT,2,0,0,0,0,32.1,8.3
S7448,8.72,ECE,2,0,0,1,0,45.6,5.1
S7449,9.21,ECE,1,1,1,0,0,5.2,8.6
S7450,8.6,EEE,2,1,0,0,0,32.9,8.8
S7451,9.57,IT,3,1,1,0,0,46.3,9.1
S7452,6.94,ECE,1,1,0,1,0,61.8,6.0
S7453,6.98,EEE,1,1,0,1,1,39.7,6.2
S7454,8.54,Civil,2,0,0,0,1,87.3,8.4
S7455,6.43,Mechanical,1,1,0,0,0,49.8,8.5
S7456,7.05,Mechanical,3,1,0,0,0,58.1,5.6
S7457,9.5,Mechanical,3,1,1,0,0,15.5,4.0
S7458,6.38,Civil,1,1,1,0,0,47.6,9.3
S7459,8.49,EEE,3,1,1,0,0,85.9,10.0
S7460,6.83,CSE,2,0,0,0,0,84.8,9.1
S7461,9.81,EEE,2,1,0,0,0,18.7,5.2
S7462,6.93,Mechanical,1,0,1,1,0,17.2,7.8
S7463,6.69,ECE,3,1,0,1,1,72.5,8.0
S7464,5.14,EEE,3,1,1,1,1,24.9,8.4
S7465,8.8,ECE,3,0,1,0,0,96.2,8.2
S7466,9.79,Mechanical,3,1,0,1,1,94.7,7.7
S7467,9.0,Civil,3,1,1,0,1,60.7,5.2
S7468,6.55,Civil,3,0,1,0,0,70.8,8.4
S7469,6.2,ECE,3,1,0,0,0,91.3,9.7
S7470,9.92,Mechanical,2,1,0,0,1,52.7,9.5
S7471,7.19,ECE,2,1,1,0,1,40.4,5.3
S7472,9.66,ECE,3,1,1,0,0,38.2,10.0
S7473,8.2,CSE,1,0,0,1,1,91.1,7.9
S7474,5.18,Civil,3,1,1,0,0,43.0,6.1
S7475,8.43,CSE,3,0,1,1,1,19.8,5.7
S7476,7.9,ECE,1,0,1,1,1,52.7,4.1
S7477,6.65,Civil,1,1,0,1,0,78.0,9.0
S7478,6.94,CSE,1,1,0,1,1,26.1,9.3
S7479,9.87,CSE,2,1,0,0,1,89.8,8.5
S7480,7.31,IT,3,1,0,1,0,47.6,7.8
S7481,9.22,Mechanical,3,0,1,0,0,70.1,4.4
S7482,9.44,IT,2,1,1,0,1,31.9,4.3
S7483,6.43,IT,2,1,1,0,0,90.1,5.1
S7484,5.22,CSE,3,0,1,0,0,55.4,4.0
S7485,5.9,Mechanical,2,1,1,1,1,70.8,5.4
S7486,6.12,ECE,3,0,1,0,0,38.4,7.4
S7487,7.48,CSE,2,0,0,1,1,72.1,5.8
S7488,9.08,CSE,1,1,1,1,1,28.7,5.8
S7489,8.84,Mechanical,3,0,0,0,0,96.4,9.5
S7490,9.69,IT,2,1,1,0,0,21.0,8.6
S7491,8.46,IT,1,1,1,0,0,21.7,6.0
S7492,9.06,EEE,2,1,0,0,1,42.4,4.5
S7493,6.88,Civil,3,1,1,0,1,46.9,9.8
S7494,6.93,EEE,2,1,1,0,0,96.3,7.8
S7495,5.24,CSE,2,0,1,0,0,28.3,4.6
S7496,9.41,ECE,1,1,1,0,1,19.5,5.2
S7497,9.87,ECE,2,0,1,1,0,74.6,7.7
S7498,7.37,ECE,2,1,1,0,0,52.2,4.2
S7499,9.55,ECE,3,1,0,1,1,87.9,6.8
S7500,7.69,Mechanical,2,0,0,0,0,77.5,9.9
S7501,9.59,ECE,1,1,1,1,0,0.0,6.7
S7502,5.92,Mechanical,3,1,0,0,0,71.9,5.3
S7503,9.24,CSE,2,1,1,0,1,62.6,9.3
S7504,5.69,IT,2,0,0,1,0,17.2,7.2
S7505,5.28,EEE,2,1,0,1,0,58.1,5.0
S7506,6.74,Civil,1,0,1,0,0,24.7,7.8
S7507,6.2,EEE,2,1,1,0,1,46.4,8.9
S7508,9.57,CSE,1,1,1,1,0,62.8,8.1
S7509,7.05,Civil,2,0,1,0,0,40.6,5.3
S7510,8.26,IT,1,0,0,0,1,27.4,9.0
S7511,6.35,Civil,3,0,1,0,0,1.6,5.3
S7512,9.49,IT,1,0,1,0,0,20.8,4.2
S7513,9.86,IT,1,1,0,1,1,30.8,5.8
S7514,6.42,IT,2,1,0,0,1,29.3,6.2
S7515,8.21,EEE,3,0,1,0,1,75.6,6.1
S7516,6.78,ECE,2,0,0,0,0,49.1,5.9
S7517,8.67,ECE,3,1,0,0,1,12.8,7.4
S7518,6.26,CSE,2,1,1,0,0,78.0,6.6
S7519,7.98,CSE,1,1,1,1,0,44.7,6.8
S7520,7.08,ECE,3,0,1,1,0,4.6,5.5
S7521,9.89,CSE,2,1,1,0,0,35.1,9.2
S7522,8.56,Mechanical,3,1,0,1,0,15.2,8.4
S7523,8.11,CSE,1,1,1,0,0,4.7,4.5
S7524,6.28,CSE,2,1,0,0,1,16.8,9.8
S7525,8.71,EEE,3,1,1,1,0,44.8,4.3
S7526,9.84,Mechanical,1,1,0,1,0,37.1,9.4
S7527,6.82,CSE,1,1,1,1,0,34.0,6.5
S7528,8.7,EEE,1,1,1,1,1,26.8,6.7
S7529,9.68,EEE,1,1,0,0,1,34.1,6.8
S7530,8.93,ECE,1,1,1,0,1,69.8,5.9
S7531,9.79,CSE,1,1,0,0,1,55.9,7.5
S7532,8.91,IT,1,1,0,0,0,57.5,4.1
S7533,6.91,Mechanical,2,1,0,1,1,94.3,4.4
S7534,9.27,Civil,2,0,1,0,0,11.5,5.9
S7535,7.73,IT,2,1,0,0,0,40.8,9.3
S7536,7.94,Civil,3,1,0,0,0,35.9,4.8
S7537,7.67,Civil,2,0,0,0,1,55.4,6.4
S7538,5.41,EEE,3,0,0,0,1,82.0,9.4
S7539,6.16,Civil,1,1,1,1,0,28.9,4.6
S7540,5.04,ECE,3,1,1,1,1,4.4,8.7
S7541,6.73,IT,2,1,0,1,0,2.9,8.9
S7542,5.12,CSE,3,1,0,0,1,34.0,6.8
S7543,7.75,Mechanical,2,0,0,1,0,21.5,9.5
S7544,5.35,ECE,2,1,0,0,1,53.9,6.6
S7545,6.01,CSE,3,0,1,0,0,92.5,7.9
S7546,7.12,ECE,2,0,0,0,1,99.7,6.5
S7547,8.72,ECE,3,1,0,0,1,39.1,6.5
S7548,9.65,ECE,3,1,0,1,0,15.2,4.5
S7549,8.64,IT,1,1,1,0,1,80.9,4.8
S7550,8.52,IT,1,1,1,1,0,26.9,4.3
S7551,6.93,Civil,2,1,0,1,1,8.8,9.3
S7552,7.26,Mechanical,3,0,1,0,0,56.5,6.9
S7553,8.59,Civil,3,0,1,0,1,90.8,6.4
S7554,5.33,EEE,2,0,1,1,0,33.4,8.3
S7555,8.79,IT,1,1,0,1,0,13.9,9.7
S7556,5.96,Civil,3,0,0,0,0,63.7,5.2
S7557,6.4,Civil,3,1,1,0,1,35.2,5.2
S7558,6.57,EEE,1,0,0,0,0,33.8,4.8
S7559,9.66,CSE,1,1,1,0,0,18.6,5.8
S7560,9.39,Civil,1,1,0,0,0,65.8,7.0
S7561,5.22,EEE,2,1,1,1,0,62.1,4.6
S7562,5.78,Civil,3,1,0,0,1,16.9,6.6
S7563,8.33,CSE,3,1,1,0,0,57.0,4.3
S7564,5.22,IT,1,1,0,0,1,83.1,8.1
S7565,6.98,ECE,3,1,1,0,0,10.0,8.5
S7566,7.11,CSE,2,1,1,0,1,20.2,6.3
S7567,9.78,ECE,3,1,0,0,0,22.4,7.3
S7568,9.64,Mechanical,3,0,0,0,0,39.3,8.2
S7569,5.35,IT,2,1,0,0,0,57.9,5.9
S7570,8.24,ECE,1,1,1,0,1,29.6,6.4
S7571,7.86,CSE,1,1,0,1,1,98.9,7.6
S7572,7.43,Mechanical,1,1,0,0,1,56.6,7.0
S7573,8.87,EEE,2,1,0,0,0,64.0,9.0
S7574,6.64,Mechanical,1,1,0,1,0,57.5,4.9
S7575,7.43,ECE,1,1,1,0,0,34.0,7.5
S7576,7.87,ECE,2,1,1,1,0,81.0,4.7
S7577,8.11,ECE,2,0,1,0,1,59.8,9.4
S7578,5.95,CSE,3,0,1,1,1,93.1,5.0
S7579,8.44,Mechanical,2,0,0,0,0,15.7,8.8
S7580,5.63,EEE,3,1,1,1,0,65.4,5.6
S7581,9.54,EEE,3,1,0,0,0,44.0,6.0
S7582,8.7,CSE,3,1,1,0,0,39.5,4.1
S7583,7.24,IT,3,0,1,1,0,13.9,6.6
S7584,7.88,IT,3,1,0,0,1,19.6,7.1
S7585,9.04,Mechanical,3,0,1,0,0,54.5,5.5
S7586,9.98,Civil,2,1,1,0,1,71.8,7.0
S7587,7.72,Mechanical,3,0,1,0,0,15.5,6.0
S7588,5.33,Mechanical,3,1,0,0,1,3.9,7.4
S7589,8.37,Mechanical,1,1,0,0,0,28.1,5.3
S7590,5.71,ECE,2,0,0,0,1,84.4,8.5
S7591,8.2,Mechanical,3,0,0,1,0,88.4,4.6
S7592,5.05,EEE,1,1,1,0,1,80.6,5.9
S7593,7.55,EEE,3,0,0,0,1,59.2,7.9
S7594,8.24,ECE,2,0,0,0,0,6.0,4.5
S7595,7.74,IT,1,1,1,0,1,91.3,8.3
S7596,9.03,Civil,3,1,1,1,0,0.7,7.7
S7597,7.37,Civil,2,1,0,1,0,77.3,7.1
S7598,9.2,ECE,1,0,1,0,1,2.3,4.7
S7599,5.85,Mechanical,3,0,1,0,1,49.1,8.8
S7600,6.99,Mechanical,2,0,0,1,1,17.0,9.4
S7601,9.54,Mechanical,1,1,0,0,1,35.6,7.9
S7602,5.07,Mechanical,1,0,1,0,1,80.4,5.6
S7603,7.88,CSE,3,1,1,0,0,25.2,8.9
S7604,9.72,Civil,3,0,1,0,1,38.5,7.7
S7605,9.69,CSE,2,1,0,1,0,25.3,8.1
S7606,9.78,Mechanical,1,0,0,0,0,7.7,6.8
S7607,7.23,IT,3,0,0,1,0,80.8,7.2
S7608,5.39,Civil,3,1,1,0,1,35.9,5.5
S7609,7.4,IT,1,0,0,0,0,83.0,7.0
S7610,6.7,CSE,1,1,0,0,0,48.5,5.3
S7611,5.57,IT,1,1,1,0,1,80.1,6.1
S7612,6.07,CSE,1,0,1,0,1,52.9,5.5
S7613,6.17,Civil,3,1,0,1,1,95.5,8.7
S7614,6.4,EEE,2,1,0,1,1,40.8,7.8
S7615,5.32,CSE,1,0,1,1,0,12.6,9.6
S7616,5.9,Mechanical,3,1,0,0,0,62.8,5.6
S7617,9.77,Civil,2,1,1,0,1,38.6,10.0
S7618,7.23,CSE,3,0,1,0,0,27.5,5.2
S7619,8.29,CSE,2,1,0,0,0,21.9,6.6
S7620,6.43,ECE,2,1,1,0,0,44.2,8.0
S7621,5.68,ECE,1,1,1,1,0,91.4,7.0
S7622,5.87,Mechanical,2,1,0,0,0,54.8,6.9
S7623,9.88,Civil,1,0,1,0,0,29.4,7.4
S7624,9.77,Mechanical,3,0,1,0,0,28.4,5.4
S7625,6.36,CSE,2,1,1,1,0,23.9,6.4
S7626,7.45,EEE,3,1,0,0,0,12.4,7.1
S7627,8.95,Civil,1,1,1,1,0,45.6,7.2
S7628,6.63,ECE,2,1,0,0,0,7.7,8.8
S7629,5.99,EEE,3,1,0,0,1,43.4,5.3
S7630,6.28,Civil,1,1,1,0,1,62.1,8.2
S7631,5.67,CSE,1,0,1,0,0,36.7,4.4
S7632,6.55,Civil,1,0,1,0,1,13.2,8.6
S7633,8.3,EEE,1,1,1,0,0,53.1,4.3
S7634,9.64,ECE,2,1,0,1,1,42.1,8.2
S7635,9.29,Civil,3,1,1,0,0,13.0,6.5
S7636,5.37,EEE,2,1,1,0,1,3.7,9.3
S7637,7.92,ECE,1,0,1,0,0,79.9,9.4
S7638,7.51,EEE,2,1,0,0,0,16.3,6.0
S7639,8.59,EEE,2,1,0,0,1,84.8,9.1
S7640,6.82,CSE,1,1,1,1,1,98.3,5.8
S7641,9.14,ECE,2,1,0,0,1,6.5,8.4
S7642,5.83,Civil,1,1,1,1,1,36.3,8.2
S7643,7.44,ECE,1,1,0,0,0,5.1,8.9
S7644,7.92,Mechanical,2,0,1,1,1,70.8,6.6
S7645,8.78,EEE,3,0,1,1,0,33.2,4.2
S7646,9.29,Mechanical,2,1,0,0,0,89.7,7.7
S7647,9.84,CSE,3,1,0,1,1,41.8,7.6
S7648,9.28,ECE,3,1,1,0,0,86.4,8.0
S7649,6.01,EEE,2,0,0,0,0,87.6,6.3
S7650,7.24,Mechanical,1,0,1,0,1,25.4,5.6
S7651,8.32,Mechanical,1,0,0,1,1,44.7,7.8
S7652,8.74,Mechanical,3,1,1,0,1,45.3,6.3
S7653,5.1,IT,2,1,0,1,1,11.6,10.0
S7654,7.23,CSE,3,1,1,0,0,74.1,7.8
S7655,7.38,Mechanical,2,0,0,1,1,10.6,8.4
S7656,5.01,EEE,3,1,0,1,1,55.4,6.6
S7657,5.25,Mechanical,1,0,1,0,1,53.4,8.6
S7658,6.27,CSE,2,0,0,1,0,98.4,5.2
S7659,7.26,IT,2,0,0,0,0,71.6,7.5
S7660,6.3,CSE,3,1,1,1,0,50.8,9.1
S7661,5.16,EEE,1,0,0,0,1,30.2,9.8
S7662,6.8,IT,1,1,0,0,1,66.9,7.3
S7663,7.81,IT,2,0,1,0,0,73.5,9.7
S7664,6.92,EEE,3,1,1,1,1,30.4,7.6
S7665,5.99,EEE,1,1,0,1,0,4.3,6.6
S7666,9.72,CSE,3,1,0,1,0,27.7,9.2
S7667,8.09,Mechanical,2,0,0,0,0,18.7,6.2
S7668,7.51,IT,1,1,1,1,0,36.2,7.3
S7669,7.6,ECE,2,1,1,0,0,77.7,5.9
S7670,5.01,CSE,2,0,0,0,0,27.2,4.1
S7671,7.91,EEE,2,1,0,0,1,67.3,5.5
S7672,9.9,Civil,1,0,0,0,0,36.5,5.9
S7673,8.34,Civil,3,1,0,0,0,67.0,5.8
S7674,5.53,IT,2,0,1,1,0,21.3,6.6
S7675,5.3,EEE,3,1,1,0,1,13.7,9.3
S7676,7.2,CSE,1,1,1,0,0,92.9,6.1
S7677,8.73,ECE,1,0,1,0,0,23.7,7.6
S7678,9.98,IT,2,0,1,1,0,27.5,7.6
S7679,9.49,IT,1,1,0,0,0,61.3,6.1
S7680,8.92,Mechanical,2,0,0,1,0,88.7,10.0
S7681,7.07,Mechanical,3,1,1,1,0,81.3,7.4
S7682,8.3,EEE,1,1,0,1,1,48.1,4.4
S7683,8.21,Civil,3,1,1,1,0,76.4,8.6
S7684,7.1,ECE,1,1,1,0,1,83.1,4.3
S7685,9.04,Mechanical,2,1,0,0,0,91.3,7.2
S7686,9.28,ECE,2,0,1,1,0,81.3,6.4
S7687,8.37,ECE,2,1,0,0,0,79.4,9.0
S7688,8.49,CSE,3,1,0,0,1,61.0,7.9
S7689,6.78,IT,1,0,0,0,0,80.3,4.5
S7690,5.15,EEE,1,1,1,0,0,22.7,6.0
S7691,6.01,Civil,1,1,1,1,1,86.2,6.1
S7692,6.34,Civil,2,1,1,0,1,66.5,8.9
S7693,6.81,Civil,2,1,0,0,0,23.2,5.1
S7694,6.76,ECE,1,1,0,0,0,91.3,5.8
S7695,6.23,IT,1,0,0,0,0,8.6,4.1
S7696,7.38,IT,2,1,1,0,1,99.8,4.3
S7697,5.85,IT,3,0,1,0,0,78.2,5.4
S7698,9.93,Mechanical,3,1,0,1,0,96.2,6.2
S7699,9.35,Civil,2,1,1,1,0,94.7,4.7
S7700,6.41,CSE,1,0,0,0,1,31.5,5.6
S7701,6.29,Mechanical,3,1,0,0,0,26.0,7.2
S7702,7.36,IT,3,1,1,1,1,66.7,4.2
S7703,7.48,Civil,2,0,1,0,0,21.9,8.8
S7704,8.52,IT,1,1,0,0,0,41.5,5.1
S7705,6.85,EEE,1,1,1,0,1,78.9,6.2
S7706,7.48,Mechanical,2,1,0,1,0,49.7,9.2
S7707,5.5,EEE,1,0,1,1,1,56.8,7.0
