student_id,CGPA,skills_score,projects_count,internships_done,communication_score,aptitude_score,coding_test_score,resume_score,extracurricular,college_tier,hackathons_participated,certifications_count,linkedin_activity_score,github_score,soft_skills_score,interview_score,consistency_score,backlogs,placement_training,selected
8530,8.18,7,5,3,8,10,7,5,Yes,Tier 2,2,3,6,9,10,4,5,0,Yes,0
8531,9.55,9,4,3,9,9,8,10,No,Tier 2,4,8,10,4,9,5,10,3,Yes,0
8532,5.09,2,2,3,2,6,3,9,No,Tier 2,0,3,8,2,5,7,10,2,Yes,1
8533,7.79,2,3,1,4,2,1,1,Yes,Tier 2,5,6,10,4,8,6,5,1,No,1
8534,8.94,10,3,0,6,4,4,7,Yes,Tier 2,4,5,10,4,6,3,6,0,Yes,1
8535,7.71,1,4,0,7,9,1,10,Yes,Tier 1,2,3,10,9,1,1,1,3,Yes,1
8536,6.62,5,4,0,5,2,1,6,No,Tier 1,2,7,2,7,8,8,2,5,Yes,1
8537,5.68,2,0,2,10,7,4,10,Yes,Tier 3,3,8,8,5,7,6,6,0,No,0
8538,9.44,3,2,3,10,4,8,4,Yes,Tier 3,5,4,6,7,1,7,7,4,Yes,0
8539,7.35,2,2,1,7,10,1,10,Yes,Tier 3,3,7,7,4,9,3,8,4,Yes,1
8540,9.39,4,4,0,4,6,10,10,Yes,Tier 2,0,3,10,6,2,2,4,2,No,1
8541,7.93,3,5,0,8,1,10,6,Yes,Tier 3,3,9,1,1,5,1,8,4,Yes,0
8542,8.37,9,1,2,3,8,9,10,Yes,Tier 3,0,8,3,4,1,8,2,5,No,1
8543,9.02,10,2,2,3,6,6,9,Yes,Tier 2,2,6,2,6,8,6,7,1,No,1
8544,8.3,2,3,0,5,7,5,9,Yes,Tier 1,5,7,4,4,3,4,2,3,Yes,0
8545,6.99,7,5,3,6,6,9,2,No,Tier 2,5,0,7,6,3,1,7,4,Yes,1
8546,7.57,3,4,3,3,7,9,9,No,Tier 2,0,5,8,10,10,10,5,0,Yes,1
8547,9.02,10,2,2,10,5,9,2,Yes,Tier 3,0,0,8,5,2,8,4,2,Yes,1
8548,6.87,8,0,2,2,3,3,6,No,Tier 1,1,6,8,4,6,5,6,3,Yes,0
8549,6.94,4,4,3,5,6,8,7,Yes,Tier 2,3,3,5,4,6,7,10,5,Yes,1
8550,5.48,4,3,2,10,10,10,9,Yes,Tier 1,4,6,9,4,5,7,1,2,No,1
8551,9.57,9,0,2,6,9,4,6,Yes,Tier 1,1,0,6,9,1,2,9,4,No,1
8552,5.46,3,4,3,3,6,4,8,Yes,Tier 2,1,9,8,9,1,2,3,1,Yes,0
8553,8.24,7,4,3,7,9,7,10,Yes,Tier 1,1,2,4,10,5,2,9,0,Yes,1
8554,7.07,1,2,1,3,2,8,3,No,Tier 3,4,2,1,1,3,5,10,1,Yes,1
8555,7.03,7,0,2,2,1,4,10,No,Tier 1,4,8,5,8,8,2,1,4,Yes,1
8556,8.4,10,4,2,10,4,10,6,Yes,Tier 2,1,5,3,4,9,3,1,4,No,1
8557,5.34,2,5,1,4,5,6,2,No,Tier 3,5,6,9,4,7,4,4,3,No,1
8558,7.97,6,3,2,3,10,1,1,No,Tier 1,2,7,5,1,8,4,9,0,Yes,0
8559,8.86,9,0,2,7,7,2,6,Yes,Tier 2,1,4,8,9,4,2,2,4,Yes,1
8560,9.14,6,5,0,8,8,5,3,Yes,Tier 3,5,3,4,1,7,8,8,4,Yes,1
8561,5.85,3,2,0,3,1,4,5,No,Tier 2,5,2,4,9,2,4,7,1,Yes,1
8562,9.49,1,1,0,6,6,3,6,Yes,Tier 1,0,5,2,5,2,10,7,1,Yes,1
8563,8.28,4,4,1,1,1,6,10,No,Tier 3,0,9,8,1,1,8,2,5,No,0
8564,9.41,4,1,2,5,8,10,6,Yes,Tier 1,5,6,9,3,7,8,1,1,No,1
8565,7.43,8,4,1,2,1,6,10,No,Tier 2,4,1,8,3,9,4,4,5,No,0
8566,7.71,10,5,1,1,4,10,7,No,Tier 3,0,1,8,1,1,3,4,0,Yes,1
8567,9.6,10,2,2,7,3,8,7,Yes,Tier 1,3,9,5,3,5,10,2,0,No,0
8568,9.5,7,2,3,10,2,2,6,Yes,Tier 1,3,1,9,6,5,9,4,1,No,1
8569,7.24,10,2,3,4,8,7,1,Yes,Tier 2,1,7,9,9,5,3,3,2,No,0
8570,6.37,7,2,2,5,6,7,8,No,Tier 2,5,0,5,3,3,3,4,5,Yes,1
8571,6.97,7,0,3,2,4,2,10,Yes,Tier 2,3,2,9,8,2,3,9,1,Yes,1
8572,6.94,2,0,0,8,3,6,4,Yes,Tier 2,3,6,1,2,4,10,4,0,No,0
8573,6.43,9,4,2,10,6,5,1,Yes,Tier 2,5,0,3,9,10,1,1,0,No,1
8574,6.34,6,0,1,3,6,2,10,Yes,Tier 2,1,1,5,5,2,7,1,2,Yes,0
8575,9.31,2,4,0,7,5,9,2,Yes,Tier 2,3,4,8,9,7,5,5,5,Yes,1
8576,5.35,1,0,1,1,3,8,3,No,Tier 2,2,3,3,7,3,7,7,0,Yes,1
8577,8.39,1,0,3,10,10,7,6,Yes,Tier 1,5,2,3,9,2,5,3,2,Yes,1
8578,5.86,1,0,2,1,9,6,2,Yes,Tier 1,5,7,7,2,3,8,3,4,No,1
8579,6.72,4,3,0,7,6,5,2,Yes,Tier 2,3,8,10,2,1,6,5,2,Yes,1
8580,5.31,4,2,2,1,5,9,6,Yes,Tier 2,4,1,4,3,10,7,6,1,Yes,1
8581,6.35,9,3,0,9,7,5,4,Yes,Tier 2,2,9,6,8,7,10,6,0,Yes,1
8582,8.84,1,0,0,9,1,6,5,Yes,Tier 2,1,5,5,7,5,10,10,3,No,1
8583,9.43,3,0,0,8,7,3,8,Yes,Tier 2,5,8,3,7,7,1,10,4,No,1
8584,6.11,3,3,2,8,1,9,3,No,Tier 1,5,6,2,8,3,7,9,1,Yes,1
8585,7.32,8,5,0,4,9,8,5,Yes,Tier 1,1,5,10,5,2,5,1,3,Yes,0
8586,7.35,2,4,0,4,6,9,1,No,Tier 2,2,8,5,10,1,4,5,5,Yes,0
8587,9.37,6,2,2,5,7,1,10,No,Tier 1,1,6,8,3,6,7,6,4,Yes,1
8588,8.81,4,4,1,9,7,1,4,Yes,Tier 1,4,1,8,1,1,5,8,0,Yes,1
8589,7.57,10,5,3,3,1,2,5,Yes,Tier 2,5,6,2,9,6,4,5,4,Yes,1
8590,8.35,6,2,2,4,2,4,4,Yes,Tier 3,0,5,1,8,3,4,5,0,No,0
8591,9.24,5,1,2,10,10,10,9,No,Tier 1,0,2,5,1,3,10,10,2,Yes,1
8592,5.05,9,2,0,5,3,5,8,Yes,Tier 2,1,9,4,5,6,1,10,3,No,0
8593,7.01,9,4,2,7,8,7,2,No,Tier 1,5,0,3,10,9,10,8,5,No,1
8594,9.54,1,2,2,5,9,4,9,Yes,Tier 1,4,0,4,9,10,5,10,3,Yes,1
8595,8.7,3,1,3,9,8,1,2,No,Tier 2,1,8,1,8,5,1,10,3,Yes,1
8596,7.71,1,1,2,6,6,8,6,Yes,Tier 2,0,8,3,5,9,3,7,1,No,1
8597,7.65,6,0,0,3,2,3,2,No,Tier 2,4,4,4,2,5,10,9,2,Yes,1
8598,6.74,3,1,3,6,2,9,6,Yes,Tier 1,1,1,10,3,3,9,8,5,Yes,1
8599,7.6,1,3,2,6,10,2,6,Yes,Tier 1,3,2,5,6,6,5,4,4,Yes,0
8600,8.28,6,4,0,10,7,1,7,Yes,Tier 3,0,5,1,9,7,8,4,1,Yes,1
8601,7.09,5,3,3,1,9,10,10,Yes,Tier 2,0,7,10,7,8,7,8,1,Yes,1
8602,8.57,8,5,2,7,6,8,5,No,Tier 2,4,8,3,7,8,5,1,3,Yes,0
8603,9.31,2,3,0,3,1,3,3,Yes,Tier 1,3,5,2,2,6,10,7,1,Yes,1
8604,5.77,8,4,3,1,9,1,2,Yes,Tier 3,3,4,8,2,5,5,2,1,Yes,1
8605,7.26,5,5,0,1,7,3,4,Yes,Tier 1,5,0,9,7,10,2,2,3,No,1
8606,7.04,8,3,3,5,3,8,1,Yes,Tier 1,5,6,8,3,4,6,6,3,Yes,1
8607,8.44,10,3,2,10,2,4,2,No,Tier 2,2,9,5,9,4,5,9,5,Yes,1
8608,6.25,4,5,1,10,3,10,8,Yes,Tier 2,0,4,10,3,10,3,10,0,Yes,1
8609,8.2,4,3,3,2,2,7,5,Yes,Tier 1,2,0,4,4,8,9,10,4,Yes,1
8610,9.39,10,1,2,2,10,8,5,Yes,Tier 2,3,4,3,2,7,6,2,1,Yes,0
8611,7.09,4,4,3,4,2,7,3,Yes,Tier 1,4,3,9,10,4,7,5,1,Yes,1
8612,9.56,6,4,1,10,4,1,1,No,Tier 1,1,3,8,2,6,7,5,5,Yes,0
8613,9.97,4,4,0,7,6,4,6,Yes,Tier 2,5,7,1,8,7,8,3,4,Yes,1
8614,5.53,9,3,1,8,3,10,1,No,Tier 1,1,1,9,1,6,5,1,0,Yes,1
8615,6.17,9,1,1,10,9,9,4,No,Tier 1,0,8,9,4,10,4,4,2,Yes,1
8616,9.75,3,4,0,7,5,7,4,Yes,Tier 2,3,2,8,7,8,3,4,0,No,0
8617,9.79,7,2,1,9,5,1,3,No,Tier 2,2,5,7,6,10,10,5,0,Yes,1
8618,5.49,5,4,2,7,7,8,4,No,Tier 2,4,1,1,9,3,6,2,2,Yes,1
8619,5.07,9,0,3,4,9,4,6,Yes,Tier 1,1,8,3,8,10,3,2,3,No,1
8620,5.81,2,2,1,9,1,7,6,Yes,Tier 2,1,0,9,2,9,5,10,4,Yes,0
8621,9.98,3,4,3,9,9,6,6,Yes,Tier 3,1,7,5,10,2,2,7,0,Yes,1
8622,5.9,10,3,3,3,2,7,6,No,Tier 2,5,9,4,10,5,9,3,5,Yes,1
8623,7.51,5,4,0,10,3,10,4,Yes,Tier 2,2,2,10,10,7,7,2,5,Yes,1
8624,9.24,5,1,1,8,5,10,7,No,Tier 1,5,5,1,6,9,7,10,3,Yes,1
8625,5.1,10,1,0,1,10,1,7,No,Tier 2,5,2,9,1,4,2,2,2,Yes,0
8626,8.02,7,4,0,2,4,6,2,Yes,Tier 3,5,5,7,3,4,7,6,4,Yes,1
8627,6.39,8,3,3,8,5,3,6,No,Tier 3,5,0,3,8,2,4,9,1,Yes,1
8628,9.31,8,3,2,8,10,10,5,No,Tier 3,0,6,2,10,6,6,1,2,Yes,1
8629,6.42,1,3,3,6,5,4,10,Yes,Tier 2,0,5,3,1,1,10,4,3,No,0
8630,8.43,1,4,0,8,5,1,1,Yes,Tier 1,5,6,4,1,6,4,7,5,Yes,1
8631,8.37,3,4,1,8,10,10,3,No,Tier 3,4,4,3,1,4,4,4,5,No,1
8632,6.11,1,0,2,2,10,8,9,No,Tier 2,2,7,2,5,6,6,2,5,Yes,0
8633,5.17,1,1,2,3,10,2,9,No,Tier 2,0,8,6,7,7,1,3,0,Yes,1
8634,7.05,10,2,1,7,5,3,10,Yes,Tier 1,3,8,4,4,7,7,1,5,Yes,1
8635,6.45,8,2,1,3,2,7,9,No,Tier 2,2,5,8,9,9,10,3,1,Yes,1
8636,9.04,1,1,2,2,1,2,10,No,Tier 1,5,7,2,6,1,1,4,0,Yes,1
8637,9.0,9,5,0,6,10,4,5,Yes,Tier 2,5,6,1,5,3,1,8,5,No,0
8638,7.29,2,0,2,2,8,7,6,No,Tier 3,1,4,2,5,4,10,2,0,Yes,0
8639,8.03,9,1,2,2,3,3,9,Yes,Tier 2,1,6,5,6,7,3,6,1,Yes,1
8640,8.02,7,0,2,2,7,2,4,Yes,Tier 2,2,0,5,2,4,4,7,3,Yes,0
8641,9.14,9,5,0,4,8,8,4,Yes,Tier 2,2,4,8,3,8,3,5,3,No,0
8642,7.13,3,0,1,7,6,2,9,Yes,Tier 2,2,3,1,3,2,7,9,2,No,1
8643,6.38,1,3,1,6,6,10,7,No,Tier 2,1,4,8,9,8,2,4,3,Yes,1
8644,6.33,1,1,1,5,3,7,6,No,Tier 1,4,6,10,4,7,9,9,3,No,1
8645,7.68,10,2,0,4,9,3,10,Yes,Tier 1,5,9,8,6,2,5,9,3,Yes,1
8646,7.25,6,4,0,2,3,4,6,No,Tier 2,0,4,9,1,7,2,7,0,No,1
8647,7.2,7,5,1,8,5,6,5,Yes,Tier 1,2,1,4,7,9,8,10,0,Yes,1
8648,5.46,9,5,3,2,6,3,4,Yes,Tier 1,0,4,3,6,10,9,9,1,Yes,1
8649,8.59,6,4,3,8,1,1,3,No,Tier 2,3,1,9,7,3,5,4,4,No,1
8650,6.07,5,1,1,10,9,8,7,No,Tier 1,0,1,5,10,2,6,5,5,Yes,1
8651,5.98,2,4,3,4,7,4,5,Yes,Tier 3,0,7,2,3,7,1,9,5,Yes,1
8652,7.06,2,0,3,5,1,1,2,No,Tier 1,3,1,3,1,9,10,7,1,No,1
8653,6.14,8,4,1,1,6,2,3,Yes,Tier 3,3,1,8,5,9,10,2,0,Yes,0
8654,7.92,1,0,1,2,7,6,5,Yes,Tier 3,5,0,7,6,6,2,8,4,Yes,1
8655,6.86,8,0,0,8,5,1,9,Yes,Tier 2,2,2,4,10,10,3,6,1,Yes,1
8656,7.24,10,2,3,1,5,9,6,Yes,Tier 2,5,9,9,4,5,5,7,3,Yes,1
8657,7.69,7,4,3,3,7,7,2,No,Tier 2,3,9,1,8,5,4,8,1,Yes,0
8658,6.02,7,2,1,2,3,8,8,No,Tier 2,3,6,7,3,8,5,5,2,No,1
8659,5.78,5,4,2,10,3,8,6,No,Tier 2,1,0,6,8,4,6,2,2,Yes,1
8660,9.4,3,0,1,5,1,6,6,No,Tier 2,0,0,2,5,2,10,4,2,Yes,1
8661,7.17,7,4,0,4,8,8,8,Yes,Tier 2,4,6,9,9,5,10,8,0,Yes,1
8662,7.06,7,5,2,4,2,7,7,Yes,Tier 2,5,2,9,9,7,8,7,4,Yes,1
8663,5.18,7,5,2,4,3,1,5,Yes,Tier 2,0,5,7,5,8,10,10,1,No,1
8664,7.49,2,2,2,4,7,3,9,Yes,Tier 2,4,6,7,4,8,9,6,4,Yes,1
8665,7.77,3,3,0,4,10,9,1,No,Tier 2,3,0,4,4,8,10,10,3,Yes,1
8666,7.79,3,5,3,6,10,8,4,Yes,Tier 2,5,3,7,1,10,5,6,0,Yes,1
8667,8.54,4,2,1,2,8,5,10,Yes,Tier 3,5,2,9,7,3,10,4,2,No,1
8668,5.89,9,3,0,4,9,1,9,Yes,Tier 2,1,8,10,4,4,10,8,1,Yes,1
8669,6.26,10,1,0,7,8,2,2,No,Tier 1,5,7,9,6,2,4,5,3,Yes,1
8670,9.05,1,2,2,7,7,10,3,Yes,Tier 2,0,6,9,7,2,4,1,1,Yes,1
8671,9.74,7,5,2,1,10,10,3,No,Tier 2,0,8,10,6,7,8,7,2,Yes,1
8672,5.68,7,5,0,10,1,9,6,Yes,Tier 2,4,8,5,2,1,7,7,5,Yes,1
8673,7.49,4,4,3,9,1,10,3,Yes,Tier 3,5,0,3,9,6,1,4,0,Yes,1
8674,6.07,1,3,2,7,8,8,3,Yes,Tier 1,2,9,3,5,5,4,3,2,No,1
8675,5.3,3,5,0,6,7,9,5,Yes,Tier 3,5,6,8,2,3,10,2,3,Yes,1
8676,6.63,5,4,2,2,2,2,3,No,Tier 1,0,6,8,1,6,7,3,3,No,1
8677,5.72,2,3,1,6,9,3,5,No,Tier 1,3,8,10,4,4,7,1,5,No,1
8678,8.55,7,2,1,5,10,3,3,No,Tier 2,4,5,9,4,5,3,2,0,Yes,1
8679,7.67,10,2,1,9,7,1,2,No,Tier 1,0,5,2,9,3,3,5,4,No,1
8680,5.72,10,4,2,1,9,2,8,No,Tier 3,2,2,1,2,8,3,10,0,Yes,1
8681,5.05,7,2,2,5,1,10,3,Yes,Tier 2,0,0,3,1,1,10,10,5,Yes,1
8682,9.04,10,4,3,3,3,5,6,No,Tier 3,5,5,8,8,7,9,6,0,Yes,1
8683,5.88,5,0,1,9,10,7,2,Yes,Tier 2,4,0,6,4,10,2,10,5,No,0
8684,8.03,10,3,3,1,2,6,1,Yes,Tier 3,2,4,3,2,10,9,3,3,No,1
8685,6.68,6,4,0,6,6,2,8,Yes,Tier 2,1,2,1,8,6,9,2,5,No,1
8686,7.93,1,3,0,3,10,8,3,Yes,Tier 2,0,9,5,8,7,9,9,2,Yes,0
8687,6.58,4,0,1,1,4,4,2,No,Tier 3,2,8,6,1,10,7,7,1,Yes,0
8688,5.43,4,3,3,3,2,2,2,Yes,Tier 1,3,0,7,4,7,1,3,0,No,0
8689,6.11,8,4,2,2,2,4,5,Yes,Tier 2,4,2,10,10,2,4,7,1,No,1
8690,5.94,2,2,3,10,6,8,6,Yes,Tier 2,2,2,10,10,5,7,6,5,Yes,1
8691,7.14,1,3,0,8,9,1,2,Yes,Tier 2,4,0,4,5,5,9,5,5,Yes,1
8692,8.29,7,3,3,3,6,9,6,Yes,Tier 1,5,0,10,1,4,6,10,3,Yes,1
8693,6.32,6,5,0,7,4,8,1,No,Tier 2,5,8,1,6,9,8,4,1,Yes,0
8694,5.06,5,5,0,10,9,8,9,Yes,Tier 3,1,0,7,1,1,7,6,4,Yes,0
8695,7.59,8,0,3,6,2,10,4,Yes,Tier 2,4,2,9,2,6,3,10,1,Yes,1
8696,8.03,2,1,2,7,6,9,5,Yes,Tier 2,1,2,9,9,3,1,10,3,Yes,1
8697,9.81,2,2,0,7,7,7,3,Yes,Tier 2,5,9,6,8,10,8,2,1,Yes,1
8698,7.95,9,4,3,10,3,9,6,Yes,Tier 1,0,7,2,4,8,7,10,4,Yes,1
8699,7.36,1,0,0,1,4,1,1,Yes,Tier 1,0,4,1,9,7,3,8,5,Yes,1
8700,7.87,6,4,1,4,7,1,7,Yes,Tier 2,0,3,2,3,2,4,5,0,Yes,0
8701,9.64,3,4,2,4,9,4,8,Yes,Tier 1,3,6,9,1,8,1,8,4,No,1
8702,9.14,5,3,1,5,5,2,3,Yes,Tier 2,0,6,5,5,1,8,4,0,No,1
8703,6.61,8,0,0,10,2,8,2,Yes,Tier 3,3,2,9,8,2,6,6,4,Yes,1
8704,6.19,7,0,2,5,8,1,4,Yes,Tier 2,3,2,2,6,1,5,7,3,Yes,0
8705,6.31,4,5,3,8,9,4,8,Yes,Tier 3,1,3,2,4,10,6,7,4,No,1
8706,7.52,8,2,3,4,2,9,8,No,Tier 1,0,1,5,10,5,1,4,5,Yes,1
8707,8.72,10,1,2,1,10,2,8,No,Tier 1,3,1,5,1,2,3,6,3,No,1
8708,7.52,2,4,1,5,10,6,2,Yes,Tier 2,4,9,10,1,7,1,5,3,No,1
8709,5.34,7,2,1,1,1,4,4,Yes,Tier 2,1,6,7,6,9,5,7,4,Yes,0
8710,8.62,5,5,2,3,4,4,10,No,Tier 2,0,2,3,5,3,7,8,1,Yes,1
8711,9.03,6,2,3,8,1,6,1,No,Tier 2,5,4,8,5,4,10,7,5,Yes,1
8712,6.45,3,4,2,10,1,10,7,Yes,Tier 2,3,1,3,9,7,10,9,3,Yes,1
8713,8.32,10,3,1,5,5,4,10,Yes,Tier 3,3,0,7,7,1,1,7,5,Yes,1
8714,7.13,7,3,0,7,7,9,6,Yes,Tier 2,1,8,1,5,4,8,4,2,Yes,1
8715,9.45,7,4,3,1,3,8,7,Yes,Tier 3,1,3,10,4,1,8,8,1,Yes,0
8716,9.23,2,5,2,6,7,8,10,Yes,Tier 1,1,8,5,4,8,6,1,5,Yes,0
8717,7.63,1,5,0,8,5,5,5,Yes,Tier 3,5,4,9,1,7,2,1,1,Yes,1
8718,8.46,10,0,1,6,10,6,6,Yes,Tier 2,0,4,4,2,10,5,6,4,Yes,0
8719,9.42,2,1,3,4,8,1,6,Yes,Tier 3,3,2,3,8,3,8,2,1,Yes,0
8720,7.48,8,3,2,8,7,1,6,No,Tier 2,4,4,5,7,6,5,4,2,Yes,0
8721,6.57,10,1,1,8,1,9,9,No,Tier 1,5,9,9,4,8,6,8,4,Yes,1
8722,8.77,3,2,2,6,1,4,4,Yes,Tier 2,4,5,2,1,5,2,2,2,Yes,1
8723,6.1,4,2,2,8,7,3,2,No,Tier 1,4,1,7,4,2,3,3,5,Yes,0
8724,6.94,8,4,3,6,6,5,9,Yes,Tier 1,1,4,9,9,4,9,8,0,No,1
8725,9.33,3,4,1,4,9,9,10,Yes,Tier 3,1,6,4,4,5,2,3,0,No,1
8726,8.62,6,4,1,6,8,9,7,No,Tier 3,5,7,5,1,2,7,8,3,Yes,1
8727,7.02,2,5,0,9,6,3,5,No,Tier 3,5,3,5,10,1,5,10,5,No,0
8728,6.07,3,3,1,8,6,7,6,No,Tier 1,1,5,7,8,5,5,3,1,Yes,0
8729,6.78,1,1,1,7,9,3,7,Yes,Tier 2,0,2,9,9,7,2,2,2,No,0
8730,6.42,9,2,3,5,4,3,5,Yes,Tier 2,5,4,8,3,7,2,9,4,No,1
8731,5.88,4,1,0,7,9,4,5,Yes,Tier 1,5,5,7,2,9,4,5,0,No,1
8732,8.72,6,3,3,1,8,2,6,Yes,Tier 2,3,2,8,5,4,6,4,4,Yes,1
8733,6.26,7,1,1,8,3,6,8,No,Tier 1,4,8,4,1,7,3,10,2,No,0
8734,7.27,2,1,0,5,4,5,2,Yes,Tier 2,3,0,5,4,9,9,4,1,No,1
8735,6.93,8,5,3,7,7,10,10,Yes,Tier 2,4,2,2,6,1,3,6,0,No,1
8736,9.91,9,4,0,7,3,10,9,Yes,Tier 1,3,7,5,7,9,1,8,3,No,1
8737,6.96,10,5,1,8,3,2,10,No,Tier 2,1,3,10,2,4,1,9,2,No,1
8738,5.4,2,5,0,7,8,10,5,No,Tier 2,0,4,2,10,2,1,7,4,Yes,0
8739,5.45,5,1,0,6,5,2,4,Yes,Tier 2,4,3,1,9,6,10,1,1,Yes,1
8740,7.95,2,1,0,6,5,2,8,No,Tier 2,2,1,8,2,9,7,8,0,Yes,0
8741,8.0,5,5,1,5,8,4,4,No,Tier 1,4,6,2,5,3,6,9,2,Yes,1
8742,7.09,7,1,1,5,6,3,2,No,Tier 1,5,1,1,7,6,10,7,0,Yes,1
8743,7.16,6,5,0,4,5,9,5,Yes,Tier 3,0,6,9,9,7,6,10,2,Yes,1
8744,5.27,4,0,3,7,1,5,5,Yes,Tier 3,3,9,6,7,1,5,7,0,No,1
8745,7.58,2,5,3,3,5,1,4,No,Tier 2,4,6,9,6,4,8,5,0,Yes,0
8746,7.52,7,2,1,5,8,2,3,Yes,Tier 2,3,5,5,6,9,9,9,1,No,0
8747,5.75,10,2,2,3,9,7,5,No,Tier 1,1,8,7,5,6,2,3,4,No,1
8748,5.52,9,1,3,8,6,8,9,Yes,Tier 2,0,1,6,9,9,4,8,1,No,0
8749,5.62,1,5,0,5,10,6,9,Yes,Tier 2,0,7,3,10,6,2,10,2,Yes,0
8750,5.51,3,5,2,10,3,7,9,No,Tier 3,4,7,1,4,2,5,6,3,Yes,1
8751,8.05,7,4,1,6,8,2,6,Yes,Tier 3,3,4,2,2,7,7,10,4,Yes,0
8752,5.98,9,4,3,1,5,6,8,No,Tier 2,2,5,6,1,5,6,2,3,Yes,1
8753,6.26,5,4,2,4,2,6,1,No,Tier 3,3,8,5,4,8,5,7,0,Yes,1
8754,5.87,7,5,1,9,1,4,1,Yes,Tier 1,3,1,7,1,4,4,5,0,Yes,1
8755,9.79,10,5,1,5,8,4,7,Yes,Tier 2,5,6,6,9,3,10,2,3,Yes,0
8756,9.27,7,2,0,1,2,2,5,No,Tier 1,3,4,3,8,7,2,1,3,No,1
8757,6.15,4,3,3,4,3,3,2,No,Tier 2,3,7,9,4,4,2,6,5,Yes,0
8758,6.64,5,1,2,6,9,10,4,No,Tier 1,3,8,5,2,4,1,1,4,Yes,0
8759,6.05,2,2,0,7,1,6,4,No,Tier 1,5,3,7,10,1,6,7,4,Yes,0
8760,7.46,8,4,3,7,8,4,6,Yes,Tier 2,4,6,5,10,7,8,1,5,Yes,1
8761,5.1,1,2,2,8,2,3,8,Yes,Tier 2,4,0,3,6,8,5,5,5,Yes,1
8762,8.36,2,2,1,5,8,1,3,Yes,Tier 2,2,9,5,6,8,2,1,2,Yes,1
8763,7.62,3,2,1,6,2,3,7,Yes,Tier 2,5,0,7,3,9,7,6,2,Yes,0
8764,9.49,7,4,3,2,7,1,2,No,Tier 2,0,1,8,3,1,3,8,1,Yes,1
8765,5.82,6,3,0,10,3,4,9,No,Tier 2,0,3,7,7,3,6,3,1,Yes,1
8766,9.02,7,0,2,2,4,4,7,Yes,Tier 2,2,8,5,7,1,2,9,0,Yes,1
8767,8.96,5,1,2,3,1,1,1,Yes,Tier 2,5,6,3,10,2,6,4,0,Yes,1
8768,5.64,4,1,1,4,10,7,4,No,Tier 2,5,6,6,9,3,8,8,0,Yes,1
8769,6.99,7,2,3,6,1,5,2,No,Tier 1,3,5,10,6,5,8,2,1,Yes,1
8770,5.85,3,3,0,6,10,1,10,Yes,Tier 2,1,3,9,10,7,3,1,4,Yes,0
8771,6.27,10,4,1,3,8,5,5,No,Tier 1,4,8,9,5,7,3,6,3,Yes,1
8772,6.32,7,0,1,1,8,7,9,Yes,Tier 2,2,5,6,10,9,4,2,2,Yes,0
8773,7.78,2,0,0,3,2,6,3,Yes,Tier 2,0,0,7,9,9,6,5,2,Yes,0
8774,7.06,8,2,2,4,4,10,5,No,Tier 2,3,5,7,2,9,10,8,1,No,0
8775,9.74,6,2,2,9,2,5,10,Yes,Tier 1,3,9,5,2,6,7,3,1,Yes,1
8776,5.63,3,4,3,10,8,8,2,Yes,Tier 2,5,2,8,4,5,2,8,3,Yes,1
8777,9.87,3,4,1,8,7,9,4,No,Tier 3,3,0,3,4,7,1,1,1,Yes,1
8778,6.15,5,5,3,4,7,1,2,Yes,Tier 2,1,0,6,10,5,10,5,2,No,1
8779,8.86,3,4,2,7,10,6,8,Yes,Tier 2,2,1,1,10,3,4,1,1,Yes,0
8780,6.69,6,2,0,9,3,2,7,No,Tier 2,4,5,4,10,7,6,4,2,Yes,1
8781,5.72,2,3,2,2,5,8,7,No,Tier 2,4,8,8,4,8,7,8,5,No,0
8782,9.29,8,2,2,3,1,5,7,Yes,Tier 2,4,1,3,5,2,6,8,0,No,1
8783,6.54,9,2,1,1,10,1,9,Yes,Tier 2,3,4,4,3,7,7,4,5,Yes,1
8784,8.29,7,0,2,8,4,5,2,Yes,Tier 1,0,7,4,2,4,8,1,0,No,1
8785,7.83,3,4,3,2,4,10,6,Yes,Tier 2,3,0,3,4,4,3,7,3,No,1
8786,7.36,10,1,0,7,1,5,4,No,Tier 2,3,3,2,9,1,5,7,5,Yes,0
8787,7.48,4,4,1,7,7,2,10,Yes,Tier 1,5,0,2,4,4,8,5,1,Yes,0
8788,8.66,10,5,0,3,5,4,6,Yes,Tier 2,5,5,7,10,7,5,8,0,Yes,1
8789,5.44,2,3,3,2,1,6,9,No,Tier 3,1,8,1,10,3,9,10,5,Yes,1
8790,8.34,9,3,3,3,5,1,1,Yes,Tier 2,3,7,3,1,6,8,5,2,No,0
8791,9.48,5,4,2,8,8,9,2,No,Tier 2,3,5,6,10,6,9,9,3,Yes,1
8792,5.29,2,4,3,9,10,7,6,No,Tier 2,1,2,10,8,6,3,2,4,No,1
8793,5.7,10,2,2,8,8,6,7,Yes,Tier 3,3,1,3,3,5,8,7,2,No,1
8794,8.58,6,1,1,2,2,1,3,Yes,Tier 2,2,7,1,1,8,9,10,4,No,1
8795,7.19,7,2,0,9,1,8,1,No,Tier 2,2,1,3,1,6,4,2,0,Yes,1
8796,7.02,2,0,2,6,2,8,7,No,Tier 3,2,1,4,5,4,3,2,2,No,1
8797,5.68,1,0,2,2,6,4,2,No,Tier 2,1,8,1,4,4,3,9,2,Yes,1
